Run	Start Period	Stop Period	Seed	Biased Region X	Biased Region Y	District Height	District Width	Home Count	Initial Interest Minimum	Initial Interest Maximum	Learner Count	Learning Resource Count	Lot Count	Next Home ID	Next Learner ID	Next Resource ID	Pause Period	Random Seed	Regular YCount	Resource Efficacy Minimum	Resource Efficacy Maximum	Start Period	Stop Period	Subsequent Engagement Factor	Thread Count	Time Segments Wandering	Time Segmentsin Day	Count Homes Population	Count Learners Population	Count Learner Learning Interest	Minimum Learner Learning Interest	Maximum Learner Learning Interest	Sum Learner Learning Interest	Average Learner Learning Interest	Count Learner Resource Engagements	Minimum Learner Resource Engagements	Maximum Learner Resource Engagements	Sum Learner Resource Engagements	Average Learner Resource Engagements	Count Learner Not Interested Behavior	Count Learner Seeking Resource Behavior	Count Learner Found Resource Behavior	Count Learner At Home Behavior	Count Learning Resources Population	Count Resource Interactions Population
171	0	3000	1325545549449	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	25650.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05622657113865592	1.0	45.31604266476845	0.4531604266476845	100.0	0.0	30.0	404.0	4.04	77.0	0.0	23.0	0.0	10.0	7479.0
172	0	3000	1325545558046	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	25800.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05340539885175608	1.0	34.272772652508564	0.34272772652508565	100.0	0.0	27.0	127.0	1.27	91.0	0.0	9.0	0.0	10.0	7514.0
173	0	3000	1325545566688	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	25950.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06866969779862794	1.0	43.87427481942922	0.43874274819429215	100.0	0.0	26.0	321.0	3.21	84.0	0.0	16.0	0.0	10.0	7556.0
174	0	3000	1325545575469	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	26100.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0524595285546184	1.0	43.598423808614235	0.43598423808614234	100.0	0.0	30.0	324.0	3.24	82.0	0.0	18.0	0.0	10.0	7601.0
175	0	3000	1325545584241	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	26250.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.058812913806112754	1.0	49.03568407028108	0.49035684070281077	100.0	0.0	25.0	444.0	4.44	75.0	0.0	25.0	0.0	10.0	7650.0
176	0	3000	1325545593023	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	26400.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05167392979044934	1.0	48.25398809029532	0.48253988090295324	100.0	0.0	30.0	308.0	3.08	84.0	0.0	16.0	0.0	10.0	7700.0
177	0	3000	1325545601693	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	26550.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05791934112059782	1.0	41.674849195193815	0.41674849195193814	100.0	0.0	29.0	292.0	2.92	87.0	0.0	13.0	0.0	10.0	7741.0
178	0	3000	1325545610424	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	26700.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.054983561618259506	1.0	48.513936062460424	0.4851393606246042	100.0	0.0	30.0	451.0	4.51	76.0	0.0	24.0	0.0	10.0	7792.0
179	0	3000	1325545619290	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	26850.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05242240712120863	1.0	52.75300228782072	0.5275300228782072	100.0	0.0	29.0	435.0	4.35	82.0	0.0	18.0	0.0	10.0	7844.0
180	0	3000	1325545628182	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	27000.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1700	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.056734240831605644	1.0	39.263278032785536	0.39263278032785537	100.0	0.0	28.0	290.0	2.9	87.0	0.0	13.0	0.0	10.0	7887.0
181	0	3000	1325545637077	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	27150.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05500418791977642	1.0	36.518922463896686	0.36518922463896686	100.0	0.0	28.0	258.0	2.58	87.0	0.0	13.0	0.0	10.0	7917.0
182	0	3000	1325545646076	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	27300.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05168808841961593	1.0	46.21536152651152	0.4621536152651152	100.0	0.0	29.0	350.0	3.5	87.0	0.0	13.0	0.0	10.0	7963.0
183	0	3000	1325545655018	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	27450.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0517047526261577	1.0	48.87687555847904	0.48876875558479044	100.0	0.0	29.0	405.0	4.05	78.0	0.0	22.0	0.0	10.0	8008.0
184	0	3000	1325545664100	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	27600.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05733349711212671	1.0	48.32330475705986	0.4832330475705986	100.0	0.0	31.0	386.0	3.86	84.0	0.0	16.0	0.0	10.0	8059.0
185	0	3000	1325545673225	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	27750.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.058247863776440346	1.0	40.927881724381706	0.40927881724381704	100.0	0.0	32.0	300.0	3.0	88.0	0.0	12.0	0.0	10.0	8093.0
186	0	3000	1325545682401	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	27900.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05172234355918166	1.0	43.52591085043141	0.4352591085043141	100.0	0.0	29.0	345.0	3.45	82.0	0.0	18.0	0.0	10.0	8137.0
187	0	3000	1325545691718	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	28050.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.052312339532847	1.0	42.856755542859275	0.42856755542859276	100.0	0.0	28.0	264.0	2.64	88.0	0.0	12.0	0.0	10.0	8185.0
188	0	3000	1325545701007	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	28200.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05593561869545961	1.0	46.56867178759889	0.46568671787598886	100.0	0.0	28.0	317.0	3.17	85.0	0.0	15.0	0.0	10.0	8229.0
189	0	3000	1325545710240	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	28350.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05290054522244844	1.0	45.033648313353126	0.45033648313353125	100.0	0.0	28.0	307.0	3.07	83.0	0.0	17.0	0.0	10.0	8278.0
190	0	3000	1325545719566	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	28500.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.053512282766402186	1.0	40.5653201920618	0.405653201920618	100.0	0.0	27.0	270.0	2.7	85.0	0.0	15.0	0.0	10.0	8312.0
191	0	3000	1325545728994	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	28650.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05068701343393567	1.0	44.34660538085864	0.4434660538085864	100.0	0.0	29.0	327.0	3.27	86.0	0.0	14.0	0.0	10.0	8358.0
192	0	3000	1325545738454	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	28800.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.055571698925569984	1.0	49.78848204800674	0.49788482048006744	100.0	0.0	24.0	331.0	3.31	82.0	0.0	18.0	0.0	10.0	8410.0
193	0	3000	1325545747927	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	28950.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.058416410083346165	1.0	43.0418065348317	0.430418065348317	100.0	0.0	29.0	305.0	3.05	82.0	0.0	18.0	0.0	10.0	8450.0
194	0	3000	1325545757441	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	29100.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05086150925499855	1.0	39.36210641112023	0.3936210641112023	100.0	0.0	29.0	371.0	3.71	85.0	0.0	15.0	0.0	10.0	8487.0
195	0	3000	1325545767176	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	29250.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1800	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05186450531172429	1.0	45.63171755916856	0.45631717559168555	100.0	0.0	28.0	399.0	3.99	81.0	0.0	19.0	0.0	10.0	8533.0
196	0	3000	1325545776861	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	29400.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05040761498006471	1.0	44.157538896499574	0.44157538896499576	100.0	0.0	28.0	342.0	3.42	84.0	0.0	16.0	0.0	10.0	8575.0
197	0	3000	1325545786615	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	29550.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.050743873443851284	1.0	39.388326191468664	0.39388326191468664	100.0	0.0	32.0	280.0	2.8	88.0	0.0	12.0	0.0	10.0	8608.0
198	0	3000	1325545796302	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	29700.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.061623880446106664	1.0	51.07210323090403	0.5107210323090403	100.0	0.0	28.0	430.0	4.3	77.0	0.0	23.0	0.0	10.0	8659.0
199	0	3000	1325545806061	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	29850.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.06406032824871566	1.0	51.412799497895044	0.5141279949789505	100.0	0.0	28.0	533.0	5.33	77.0	0.0	23.0	0.0	10.0	8714.0
200	0	3000	1325545815873	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	30000.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.052857688531631676	1.0	52.35453031619973	0.5235453031619973	100.0	0.0	30.0	370.0	3.7	78.0	0.0	22.0	0.0	10.0	8772.0
201	0	3000	1325545825679	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	30150.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.050804107504399856	1.0	39.70762620508457	0.39707626205084573	100.0	0.0	30.0	220.0	2.2	90.0	0.0	10.0	0.0	10.0	8806.0
202	0	3000	1325545835657	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	30300.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.050648483811003175	1.0	46.74380390469639	0.4674380390469639	100.0	0.0	25.0	371.0	3.71	81.0	0.0	19.0	0.0	10.0	8852.0
203	0	3000	1325545845566	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	30450.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.050373438366222434	1.0	44.695762603203335	0.4469576260320334	100.0	0.0	29.0	289.0	2.89	88.0	0.0	12.0	0.0	10.0	8898.0
204	0	3000	1325545855567	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	30600.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05145677840564855	1.0	50.80408222396983	0.5080408222396983	100.0	0.0	30.0	376.0	3.76	78.0	0.0	22.0	0.0	10.0	8951.0
205	0	3000	1325545866099	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	30750.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.057908210406415944	1.0	40.17395601202853	0.40173956012028533	100.0	0.0	27.0	290.0	2.9	83.0	0.0	17.0	0.0	10.0	8990.0
206	0	3000	1325545876257	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	30900.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05169758515714547	1.0	42.09828561236287	0.42098285612362873	100.0	0.0	29.0	272.0	2.72	90.0	0.0	10.0	0.0	10.0	9033.0
207	0	3000	1325545886399	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	31050.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.055707810832321306	1.0	42.243822605174735	0.42243822605174736	100.0	0.0	30.0	270.0	2.7	87.0	0.0	13.0	0.0	10.0	9075.0
208	0	3000	1325545896707	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	31200.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.052839084889628574	1.0	45.675187502397705	0.45675187502397707	100.0	0.0	28.0	292.0	2.92	81.0	0.0	19.0	0.0	10.0	9127.0
209	0	3000	1325545906871	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	31350.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.05360089962574038	1.0	41.06747702795484	0.41067477027954835	100.0	0.0	29.0	324.0	3.24	86.0	0.0	14.0	0.0	10.0	9168.0
210	0	3000	1325545917149	0.5000	0.5000	80.0000	150.0000	150.0000	0.0500	0.3500	100.0000	10.0000	0.0000	31500.0000	100.0000	10.0000	2.1475E9	1.3255E12	2.0000	0.1000	0.1900	0.0000	3000.0000	0.0500	1.0000	24.0000	96.0000	150.0	100.0	100.0	0.0548419577683196	1.0	42.689040265023635	0.42689040265023637	100.0	0.0	25.0	261.0	2.61	87.0	0.0	13.0	0.0	10.0	9206.0
